loan_id, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, loan_status
2775, Graduate, Yes,8300000,27700000,4,596,20500000, Approved
2776, Graduate, No,4900000,18500000,8,659,8800000, Approved
2777, Graduate, Yes,7900000,30700000,10,322,10600000, Rejected
2778, Graduate, Yes,8800000,21300000,14,852,8000000, Approved
2779, Not Graduate, No,4000000,14100000,18,653,5800000, Approved
2780, Graduate, Yes,3900000,9200000,12,737,2800000, Approved
2781, Graduate, Yes,7700000,18900000,2,583,9300000, Approved
2782, Graduate, Yes,3800000,10000000,16,873,5100000, Approved
2783, Graduate, No,8000000,27000000,20,595,4500000, Approved
2784, Graduate, Yes,3400000,11300000,20,871,6500000, Approved
2785, Graduate, Yes,5500000,18800000,12,603,3300000, Approved
2786, Not Graduate, No,7700000,29300000,14,801,6200000, Approved
2787, Graduate, No,4000000,9400000,4,723,200000, Approved
2788, Not Graduate, Yes,5900000,22600000,18,630,2300000, Approved
2789, Not Graduate, Yes,2600000,9900000,20,368,3600000, Rejected
2790, Graduate, No,6600000,22200000,12,759,8900000, Approved
2791, Not Graduate, Yes,1000000,3000000,18,382,2200000, Rejected
2792, Not Graduate, Yes,800000,2800000,16,645,900000, Approved
2793, Graduate, No,3200000,6300000,6,878,6700000, Approved
2794, Graduate, No,8400000,23400000,12,350,18700000, Rejected
2795, Graduate, Yes,5800000,17600000,6,720,4900000, Approved
2796, Not Graduate, Yes,7300000,28100000,10,673,13700000, Approved
2797, Graduate, No,3900000,8000000,6,448,100000, Rejected
2798, Not Graduate, Yes,4600000,16000000,4,720,0, Approved
2799, Graduate, No,3600000,12300000,2,300,5200000, Approved
2800, Graduate, No,7500000,28700000,20,520,4600000, Rejected
2801, Graduate, No,5200000,15000000,12,794,3200000, Approved
2802, Graduate, Yes,4400000,10000000,8,875,5900000, Approved
2803, Not Graduate, Yes,5100000,12900000,14,533,6700000, Rejected
2804, Graduate, No,6000000,23600000,6,776,13800000, Approved
2805, Graduate, No,3800000,11400000,6,706,1000000, Approved
2806, Graduate, No,2800000,10900000,2,710,600000, Approved
2807, Graduate, Yes,6500000,18300000,4,333,8100000, Rejected
2808, Not Graduate, Yes,1600000,6400000,4,787,1000000, Approved
2809, Graduate, No,5500000,18600000,12,569,13500000, Approved
2810, Graduate, Yes,9600000,20100000,16,427,7200000, Rejected
2811, Graduate, No,7000000,27800000,16,640,11500000, Approved
2812, Not Graduate, No,4000000,8100000,16,312,3500000, Rejected
2813, Not Graduate, Yes,8100000,30900000,12,464,13600000, Rejected
2814, Not Graduate, Yes,6600000,22800000,8,490,6100000, Rejected
2815, Graduate, No,4100000,10200000,12,431,6200000, Rejected
2816, Graduate, No,6600000,24800000,4,500,8600000, Approved
2817, Graduate, No,5100000,12200000,14,511,2700000, Rejected
2818, Graduate, No,8200000,25200000,18,691,5800000, Approved
2819, Not Graduate, Yes,9500000,24400000,14,696,25500000, Approved
2820, Not Graduate, Yes,7600000,27600000,2,437,10000000, Approved
2821, Not Graduate, Yes,8400000,20800000,12,335,6700000, Rejected
2822, Graduate, No,7600000,25100000,4,671,4600000, Approved
2823, Not Graduate, Yes,1400000,3700000,12,621,3100000, Approved
2824, Not Graduate, Yes,2700000,6800000,10,455,4700000, Rejected
2825, Graduate, Yes,200000,500000,10,856,500000, Approved
2826, Graduate, No,600000,2100000,16,892,700000, Approved
2827, Graduate, No,5200000,12900000,16,819,3400000, Approved
2828, Not Graduate, Yes,5100000,11600000,10,308,8700000, Rejected
2829, Graduate, Yes,9200000,18600000,2,889,26900000, Approved
2830, Not Graduate, No,6500000,23200000,18,713,6700000, Approved
2831, Graduate, No,8500000,21000000,6,665,3600000, Approved
2832, Not Graduate, No,2000000,6000000,12,837,1300000, Approved
2833, Not Graduate, Yes,7500000,18000000,20,395,200000, Rejected
2834, Graduate, Yes,7500000,28900000,10,632,21700000, Approved
2835, Not Graduate, No,2000000,4300000,16,497,5100000, Rejected
2836, Graduate, Yes,1400000,2700000,14,694,3800000, Approved
2837, Not Graduate, Yes,1700000,5600000,2,882,3100000, Approved
2838, Graduate, Yes,5300000,14900000,6,504,10600000, Rejected
2839, Not Graduate, No,8900000,30100000,2,747,20600000, Approved
2840, Graduate, No,9700000,35300000,4,462,11500000, Approved
2841, Graduate, No,9000000,25900000,4,538,11100000, Rejected
2842, Not Graduate, Yes,8500000,30900000,6,664,5700000, Approved
2843, Not Graduate, No,3500000,10900000,4,524,8800000, Approved
2844, Not Graduate, No,500000,1400000,6,464,1100000, Rejected
2845, Graduate, No,8900000,19100000,6,807,2300000, Approved
2846, Not Graduate, Yes,7800000,27200000,18,622,6000000, Approved
2847, Not Graduate, Yes,9800000,27800000,6,827,2400000, Approved
2848, Graduate, No,5200000,19000000,14,687,11900000, Approved
2849, Graduate, No,7400000,19400000,16,835,16400000, Approved
2850, Graduate, Yes,1200000,3300000,6,772,700000, Approved
2851, Not Graduate, Yes,1000000,3200000,2,710,100000, Approved
2852, Graduate, Yes,9500000,32500000,14,581,2800000, Approved
2853, Not Graduate, No,4500000,11700000,18,775,8700000, Approved
2854, Graduate, No,4900000,16000000,12,710,8700000, Approved
2855, Not Graduate, Yes,700000,2500000,8,321,1900000, Rejected
2856, Graduate, No,9400000,28300000,20,761,22500000, Approved
2857, Not Graduate, Yes,8300000,31400000,6,674,1000000, Rejected
2858, Graduate, Yes,5600000,13000000,4,899,10500000, Approved
2859, Not Graduate, Yes,4400000,12300000,8,567,2400000, Approved
2860, Graduate, No,2100000,5400000,8,771,5200000, Approved
2861, Not Graduate, Yes,4400000,10600000,4,360,6600000, Rejected
2862, Not Graduate, No,6300000,19600000,6,425,15900000, Rejected
2863, Graduate, No,9900000,30000000,18,496,10400000, Rejected
2864, Not Graduate, No,700000,1600000,20,705,600000, Approved
2865, Not Graduate, No,3600000,12400000,14,427,10400000, Rejected
2866, Not Graduate, Yes,5600000,21000000,2,552,3200000, Approved
2867, Not Graduate, Yes,1000000,3700000,8,725,3000000, Approved
2868, Graduate, Yes,6400000,15600000,8,553,14200000, Approved
2869, Not Graduate, No,8900000,19100000,2,725,8300000, Approved
2870, Graduate, No,9900000,26100000,2,481,14500000, Rejected
2871, Graduate, Yes,4000000,8600000,4,847,10200000, Approved
2872, Not Graduate, Yes,7300000,25700000,10,666,14000000, Approved
2873, Not Graduate, No,8100000,25400000,6,477,4500000, Rejected
2874, Graduate, Yes,6800000,22100000,4,446,3700000, Approved
2875, Not Graduate, Yes,2600000,8200000,8,630,6000000, Approved
2876, Not Graduate, Yes,300000,1100000,20,613,600000, Approved
2877, Graduate, Yes,2400000,7500000,4,851,3100000, Approved
2878, Not Graduate, No,6000000,20600000,12,339,3400000, Rejected
2879, Graduate, Yes,3800000,11100000,16,857,11300000, Approved
2880, Graduate, Yes,7000000,22100000,14,467,10000000, Rejected
2881, Graduate, Yes,5400000,12900000,16,355,11200000, Rejected
2882, Not Graduate, No,6400000,16400000,6,428,12400000, Rejected
2883, Not Graduate, Yes,7000000,24000000,14,450,10300000, Rejected
2884, Not Graduate, Yes,2100000,4600000,4,348,5400000, Rejected
2885, Not Graduate, Yes,4400000,15000000,12,459,5700000, Rejected
2886, Not Graduate, No,8000000,31000000,8,847,4900000, Approved
2887, Not Graduate, Yes,3900000,8300000,18,523,800000, Rejected
2888, Graduate, No,4700000,15200000,10,786,11100000, Approved
2889, Graduate, No,6800000,21200000,14,300,0, Rejected
2890, Not Graduate, Yes,1800000,6500000,12,728,3500000, Approved
2891, Not Graduate, Yes,8600000,32000000,4,497,11400000, Approved
2892, Not Graduate, Yes,3600000,13700000,10,548,9900000, Rejected
2893, Graduate, Yes,6800000,22900000,6,576,500000, Approved
2894, Graduate, Yes,1100000,4100000,20,863,800000, Approved
2895, Graduate, Yes,4000000,8400000,8,717,7400000, Approved
2896, Graduate, No,2500000,5900000,12,668,7400000, Approved
2897, Graduate, No,5400000,17400000,10,335,5900000, Rejected
2898, Not Graduate, No,6600000,13600000,4,861,11700000, Approved
2899, Not Graduate, No,6000000,14900000,2,321,6900000, Rejected
2900, Graduate, Yes,2200000,8300000,10,585,3600000, Approved
2901, Graduate, No,8800000,18500000,10,704,14400000, Approved
2902, Not Graduate, Yes,4000000,10300000,4,819,11100000, Approved
2903, Not Graduate, Yes,3600000,12400000,18,494,5300000, Rejected
2904, Graduate, Yes,8100000,22500000,2,808,4800000, Approved
2905, Not Graduate, Yes,5200000,11000000,12,830,8900000, Approved
2906, Graduate, No,1100000,2800000,14,473,100000, Rejected
2907, Graduate, No,7500000,29800000,4,392,5500000, Approved
2908, Not Graduate, No,7700000,20300000,12,806,21300000, Approved
2909, Not Graduate, No,5700000,21400000,8,340,3200000, Rejected
2910, Graduate, Yes,5000000,13900000,8,555,12300000, Approved
2911, Not Graduate, No,500000,1200000,16,499,600000, Rejected
2912, Graduate, No,8900000,21300000,10,467,18700000, Rejected
2913, Not Graduate, No,1700000,6600000,4,797,2800000, Approved
2914, Not Graduate, Yes,500000,1300000,18,762,1400000, Approved
2915, Not Graduate, Yes,9900000,36500000,16,562,17300000, Approved
2916, Graduate, No,8400000,21800000,2,492,4000000, Rejected
2917, Not Graduate, Yes,500000,1700000,4,824,500000, Approved
2918, Graduate, No,1700000,5700000,10,602,4900000, Approved
2919, Not Graduate, Yes,6500000,18300000,10,722,11900000, Approved
2920, Not Graduate, No,8900000,28400000,6,709,21600000, Approved
2921, Not Graduate, No,400000,1400000,4,302,200000, Approved
2922, Not Graduate, No,5700000,12300000,6,364,7900000, Rejected
2923, Not Graduate, Yes,9600000,23800000,12,389,25200000, Rejected
2924, Graduate, Yes,8500000,20000000,16,786,13300000, Approved
2925, Graduate, No,4000000,11500000,8,434,4500000, Rejected
2926, Not Graduate, Yes,6300000,18100000,6,671,7900000, Approved
2927, Graduate, Yes,4000000,14700000,8,376,3000000, Rejected
2928, Graduate, No,9400000,32200000,6,898,27600000, Approved
2929, Graduate, Yes,4100000,15500000,10,836,10500000, Approved
2930, Graduate, Yes,1100000,4400000,6,515,1000000, Rejected
2931, Not Graduate, No,8700000,24800000,20,360,25300000, Rejected
2932, Graduate, Yes,4900000,12800000,2,691,200000, Approved
2933, Not Graduate, Yes,2800000,9100000,14,510,2400000, Rejected
2934, Graduate, No,9600000,23200000,18,389,1000000, Rejected
2935, Graduate, Yes,6900000,19000000,14,348,4200000, Rejected
2936, Not Graduate, Yes,2300000,8100000,2,504,1800000, Approved
2937, Not Graduate, No,6800000,21300000,20,658,7800000, Approved
2938, Not Graduate, Yes,2200000,5400000,16,641,5900000, Approved
2939, Not Graduate, No,5900000,19800000,20,327,7800000, Rejected
2940, Graduate, Yes,7000000,20300000,18,726,11600000, Approved
2941, Graduate, Yes,9600000,34100000,20,828,26100000, Approved
2942, Graduate, No,6500000,14500000,12,755,9000000, Approved
2943, Not Graduate, Yes,3800000,7600000,20,788,1700000, Approved
2944, Graduate, No,9400000,25100000,20,832,19400000, Approved
2945, Not Graduate, No,2100000,8200000,4,554,3900000, Approved
2946, Not Graduate, Yes,8500000,26200000,8,811,22800000, Approved
2947, Graduate, Yes,3800000,12000000,2,649,6200000, Approved
2948, Not Graduate, Yes,3400000,9700000,20,830,3500000, Approved
2949, Graduate, Yes,5600000,11700000,6,707,4500000, Approved
2950, Graduate, Yes,8500000,33700000,10,483,18800000, Rejected
2951, Not Graduate, Yes,2100000,5500000,18,349,100000, Rejected
2952, Graduate, No,400000,1500000,4,846,300000, Approved
2953, Not Graduate, No,7900000,31500000,20,386,14300000, Rejected
2954, Not Graduate, No,6900000,19200000,12,408,10000000, Rejected
2955, Not Graduate, Yes,1800000,3900000,2,764,2200000, Approved
2956, Graduate, Yes,1200000,3200000,18,473,2100000, Rejected
2957, Not Graduate, No,3600000,9800000,12,654,600000, Approved
2958, Graduate, No,7200000,22800000,2,551,15000000, Approved
2959, Graduate, No,9400000,21800000,6,850,13300000, Approved
2960, Graduate, No,9000000,24200000,4,646,12400000, Approved
2961, Not Graduate, Yes,1000000,2100000,8,793,2900000, Approved
2962, Not Graduate, No,5600000,19900000,16,551,14000000, Approved
2963, Graduate, No,900000,2600000,4,346,400000, Rejected
2964, Not Graduate, Yes,9000000,19100000,14,540,11300000, Rejected
2965, Not Graduate, No,3100000,9000000,20,892,5000000, Approved
2966, Not Graduate, Yes,8000000,20700000,6,570,1000000, Approved
2967, Not Graduate, Yes,3500000,11300000,16,874,1400000, Approved
2968, Graduate, No,3900000,12600000,8,553,8200000, Approved
2969, Graduate, No,9700000,34500000,10,649,10600000, Approved
2970, Graduate, No,4500000,15800000,14,439,8900000, Rejected
2971, Not Graduate, No,6800000,24800000,8,621,13000000, Approved
2972, Not Graduate, No,6300000,18600000,14,872,9900000, Approved
2973, Graduate, No,4900000,18500000,8,492,12900000, Rejected
2974, Graduate, No,4800000,18600000,6,618,12300000, Approved
2975, Graduate, No,7500000,15800000,18,458,7800000, Rejected
2976, Not Graduate, No,5200000,13900000,4,422,7800000, Rejected
2977, Not Graduate, Yes,9400000,30900000,20,873,22800000, Approved
2978, Not Graduate, No,3200000,10000000,14,610,2900000, Approved
2979, Not Graduate, Yes,3600000,13200000,20,546,8900000, Rejected
2980, Not Graduate, Yes,3400000,7200000,8,741,4300000, Approved
2981, Graduate, No,2100000,8200000,6,754,900000, Approved
2982, Graduate, No,7200000,15100000,8,379,2600000, Rejected
2983, Graduate, No,4500000,16900000,18,455,2700000, Rejected
2984, Graduate, Yes,2600000,9000000,20,615,6800000, Approved
2985, Graduate, Yes,6400000,21700000,10,384,16500000, Rejected
2986, Graduate, No,6400000,25100000,16,628,16100000, Approved
2987, Graduate, No,3100000,11200000,16,865,3600000, Approved
2988, Graduate, No,1800000,5300000,2,679,1000000, Approved
2989, Graduate, Yes,9300000,19000000,14,689,24000000, Approved
2990, Not Graduate, Yes,6500000,13800000,10,636,13000000, Approved
2991, Not Graduate, No,3100000,6600000,20,837,4000000, Approved
2992, Not Graduate, No,2300000,8500000,12,557,3600000, Approved
2993, Graduate, No,500000,1700000,10,324,300000, Rejected
2994, Not Graduate, Yes,3700000,9300000,14,531,8300000, Rejected
2995, Not Graduate, Yes,8600000,21400000,14,476,6200000, Rejected
2996, Graduate, No,2600000,8500000,4,775,600000, Approved
2997, Not Graduate, Yes,7100000,18000000,20,477,6600000, Rejected
2998, Not Graduate, Yes,7000000,19800000,16,682,9300000, Approved
2999, Not Graduate, No,8300000,17700000,12,334,19600000, Rejected
3000, Graduate, Yes,6800000,23900000,12,565,18800000, Approved
3001, Not Graduate, Yes,9900000,25700000,2,340,15600000, Rejected
3002, Graduate, No,5100000,11000000,14,322,7900000, Rejected
3003, Graduate, Yes,3500000,10700000,8,883,200000, Approved
3004, Graduate, Yes,4300000,12800000,16,346,3300000, Rejected
3005, Graduate, Yes,5300000,20200000,2,861,500000, Approved
3006, Graduate, Yes,6400000,21900000,12,699,15700000, Approved
3007, Graduate, No,9300000,27200000,8,629,4500000, Approved
3008, Graduate, No,1100000,3100000,14,359,1500000, Rejected
3009, Not Graduate, No,7100000,27000000,10,430,20700000, Rejected
3010, Not Graduate, No,1100000,3300000,18,417,1400000, Rejected
3011, Graduate, No,1900000,5200000,6,896,4300000, Approved
3012, Not Graduate, No,1300000,3900000,16,690,3600000, Approved
3013, Graduate, No,7500000,22800000,16,347,15100000, Rejected
3014, Not Graduate, No,2400000,7000000,4,539,2300000, Rejected
3015, Graduate, Yes,2500000,8000000,8,464,4000000, Rejected
3016, Graduate, No,7500000,16200000,4,310,10800000, Rejected
3017, Not Graduate, No,9300000,36600000,6,431,22000000, Rejected
3018, Not Graduate, No,3300000,10000000,12,489,2000000, Rejected
3019, Not Graduate, Yes,5700000,13900000,12,775,1600000, Approved
3020, Not Graduate, No,300000,600000,6,365,-100000, Rejected
3021, Not Graduate, Yes,1200000,4500000,10,555,100000, Approved
3022, Graduate, Yes,8200000,29600000,10,457,6700000, Rejected
3023, Not Graduate, No,5500000,12400000,8,580,800000, Approved
3024, Not Graduate, No,1800000,7200000,20,496,3000000, Rejected
3025, Not Graduate, No,3500000,11400000,16,837,3700000, Approved
3026, Not Graduate, Yes,6000000,13200000,6,455,7300000, Rejected
3027, Graduate, Yes,2700000,9700000,20,551,1300000, Approved
3028, Not Graduate, Yes,5900000,20700000,10,825,11700000, Approved
3029, Not Graduate, Yes,2100000,4200000,18,554,3400000, Approved
3030, Not Graduate, Yes,2000000,5200000,18,400,1900000, Rejected
3031, Not Graduate, No,9000000,34300000,10,853,22500000, Approved
3032, Not Graduate, Yes,7600000,18800000,14,403,20900000, Rejected
3033, Graduate, No,500000,1500000,6,392,1400000, Rejected
3034, Graduate, No,6300000,19000000,20,673,14600000, Approved
3035, Graduate, Yes,3100000,7100000,10,498,3800000, Rejected
3036, Not Graduate, No,1100000,2600000,6,858,1800000, Approved
3037, Graduate, Yes,3900000,14300000,20,477,1000000, Rejected
3038, Not Graduate, Yes,8700000,28200000,12,548,11800000, Rejected
3039, Not Graduate, Yes,6400000,23900000,6,300,16200000, Rejected
3040, Graduate, Yes,200000,800000,12,483,100000, Rejected
3041, Graduate, No,2400000,5800000,20,384,1700000, Rejected
3042, Not Graduate, No,8900000,35200000,10,894,17100000, Approved
3043, Not Graduate, No,6100000,14800000,10,492,6700000, Rejected
3044, Not Graduate, Yes,7600000,25700000,4,607,12900000, Approved
3045, Not Graduate, No,900000,2400000,16,701,700000, Approved
3046, Not Graduate, Yes,7100000,19700000,20,890,13900000, Approved
3047, Not Graduate, Yes,5000000,14600000,10,808,4400000, Approved
